SalesOrderNumber_CY,OrderDate,SalesPerson,SalesRegion,SalesProvince,SalesCity,SalesPostalCode,CustomerCode,CustomerName,CustomerRegion,CustomerProvince,CustomerCity,CustomerPostalCode,ProductCategory,ProductSubCategory,ProductName,ProductCode,UnitCost_CY,UnitPrice_CY,UnitPriceDiscount_CY,OrderQty_CY,UnitFreightCost_CY,ActualSales_CY,COGS_CY,FrontMargin_CY,GrossMargin_CY,IsPromo_CY,SalesOrderNumber_LY,UnitCost_LY,UnitPrice_LY,UnitPriceDiscount_LY,OrderQty_LY,UnitFreightCost_LY,ActualSales_LY,COGS_LY,FrontMargin_LY,GrossMargin_LY,IsPromo_LY
SO69533,2008-05-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029896,Noiseless Gear Company,United States,Georgia,Columbus,31901,Bikes,Mountain Bikes,"Mountain-200 Black, 38",BK-M68B-38,1564.976625,2294.99,0.0,3.0,46.7705,6884.969999999999,4694.929875,2190.0401249999995,2049.7286249999997,0.0,SO50293,1251.9813,2294.99,0.0,2.0,31.4638,4589.98,2503.9626,2086.0173999999997,2023.0897999999997,0.0
SO69533,2008-05-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029896,Noiseless Gear Company,United States,Georgia,Columbus,31901,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",BK-M68S-42,1582.024375,2319.99,0.0,2.0,46.7705,4639.98,3164.04875,1475.9312499999996,1382.3902499999997,0.0,SO50293,1265.6195,2319.99,0.0,2.0,31.4638,4639.98,2531.239,2108.7409999999995,2045.8133999999995,0.0
SO69533,2008-05-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029896,Noiseless Gear Company,United States,Georgia,Columbus,31901,Components,Handlebars,ML Mountain Handlebars,HB-M763,34.365625,61.92,0.0,2.0,46.7705,123.84,68.73125,55.10875,-38.432249999999996,0.0,SO50293,27.4925,61.92,0.0,2.0,31.4638,123.84,54.985,68.855,5.927400000000006,0.0
SO69533,2008-05-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029896,Noiseless Gear Company,United States,Georgia,Columbus,31901,Components,Handlebars,HL Mountain Handlebars,HB-M918,66.749875,120.27,0.0,2.0,46.7705,240.54,133.49975,107.04024999999999,13.49924999999999,0.0,SO50293,53.3999,120.27,0.0,1.0,31.4638,120.27,53.3999,66.8701,35.406299999999995,0.0
SO69533,2008-05-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029896,Noiseless Gear Company,United States,Georgia,Columbus,31901,Components,Mountain Frames,"HL Mountain Frame - Silver, 38",FR-M94S-38,934.00025,1364.5,0.0,3.0,46.7705,4093.5,2802.00075,1291.4992499999998,1151.1877499999998,0.0,SO50293,747.2002,1364.5,0.0,1.0,31.4638,1364.5,747.2002,617.2998,585.836,0.0
SO69533,2008-05-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029896,Noiseless Gear Company,United States,Georgia,Columbus,31901,Bikes,Mountain Bikes,"Mountain-200 Black, 42",BK-M68B-42,1564.976625,2294.99,0.0,4.0,46.7705,9179.96,6259.9065,2920.053499999999,2732.971499999999,0.0,SO50293,1251.9813,2294.99,0.0,1.0,31.4638,2294.99,1251.9813,1043.0086999999999,1011.5448999999999,0.0
SO69534,2008-05-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029619,Mechanical Sports Center,United States,Ohio,Cincinnati,45202,Clothing,Caps,AWC Logo Cap,CA-1098,8.652875,8.99,0.0,2.0,2.0921,17.98,17.30575,0.6742500000000007,-3.509949999999999,0.0,SO50258,6.9223,8.99,0.0,2.0,1.5413,17.98,13.8446,4.135400000000001,1.0528000000000008,0.0
SO69536,2008-05-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029732,Satin Finish Company,United States,Texas,Corpus Christi,78404,Bikes,Mountain Bikes,"Mountain-200 Black, 46",BK-M68B-46,1564.976625,2294.99,0.0,5.0,31.5452,11474.949999999999,7824.883125,3650.0668749999986,3492.3408749999985,0.0,SO50292,1251.9813,2294.99,0.0,4.0,51.8332,9179.96,5007.9252,4172.034799999999,3964.7019999999993,0.0
SO69536,2008-05-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029732,Satin Finish Company,United States,Texas,Corpus Christi,78404,Components,Mountain Frames,"HL Mountain Frame - Black, 38",FR-M94B-38,923.80125,1349.6,0.0,2.0,31.5452,2699.2,1847.6025,851.5974999999999,788.5070999999998,0.0,SO50292,739.041,1349.6,0.0,1.0,51.8332,1349.6,739.041,610.5589999999999,558.7257999999998,0.0
SO69536,2008-05-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029732,Satin Finish Company,United States,Texas,Corpus Christi,78404,Bikes,Mountain Bikes,"Mountain-200 Black, 42",BK-M68B-42,1564.976625,2294.99,0.0,1.0,31.5452,2294.99,1564.976625,730.0133749999998,698.4681749999997,0.0,SO50292,1251.9813,2294.99,0.0,4.0,51.8332,9179.96,5007.9252,4172.034799999999,3964.7019999999993,0.0
SO69536,2008-05-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029732,Satin Finish Company,United States,Texas,Corpus Christi,78404,Components,Mountain Frames,"HL Mountain Frame - Silver, 42",FR-M94S-42,934.00025,1364.5,0.0,2.0,31.5452,2729.0,1868.0005,860.9994999999999,797.9090999999999,0.0,SO50292,747.2002,1364.5,0.0,3.0,51.8332,4093.5,2241.6005999999998,1851.8994000000002,1696.3998000000001,0.0
SO69536,2008-05-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029732,Satin Finish Company,United States,Texas,Corpus Christi,78404,Components,Mountain Frames,"HL Mountain Frame - Silver, 46",FR-M94S-46,934.00025,1364.5,0.0,2.0,31.5452,2729.0,1868.0005,860.9994999999999,797.9090999999999,0.0,SO50292,747.2002,1364.5,0.0,1.0,51.8332,1364.5,747.2002,617.2998,565.4666,0.0
SO69536,2008-05-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029732,Satin Finish Company,United States,Texas,Corpus Christi,78404,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",BK-M68S-38,1582.024375,2319.99,0.0,3.0,31.5452,6959.969999999999,4746.073125,2213.8968749999995,2119.2612749999994,0.0,SO50292,1265.6195,2319.99,0.0,7.0,51.8332,16239.929999999998,8859.3365,7380.593499999999,7017.761099999999,0.0
SO69536,2008-05-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029732,Satin Finish Company,United States,Texas,Corpus Christi,78404,Components,Mountain Frames,"HL Mountain Frame - Silver, 38",FR-M94S-38,934.00025,1364.5,0.0,3.0,31.5452,4093.5,2802.00075,1291.4992499999998,1196.8636499999998,0.0,SO50292,747.2002,1364.5,0.0,2.0,51.8332,2729.0,1494.4004,1234.5996,1130.9332,0.0
SO69536,2008-05-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029732,Satin Finish Company,United States,Texas,Corpus Christi,78404,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",BK-M68S-46,1582.024375,2319.99,0.0,1.0,31.5452,2319.99,1582.024375,737.9656249999998,706.4204249999998,0.0,SO50292,1265.6195,2319.99,0.0,1.0,51.8332,2319.99,1265.6195,1054.3704999999998,1002.5372999999997,0.0
SO69536,2008-05-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029732,Satin Finish Company,United States,Texas,Corpus Christi,78404,Components,Handlebars,ML Mountain Handlebars,HB-M763,34.365625,61.92,0.0,1.0,31.5452,61.92,34.365625,27.554375,-3.990825000000001,0.0,SO50292,27.4925,61.92,0.0,5.0,51.8332,309.6,137.4625,172.13750000000002,-87.02849999999998,0.0
SO69536,2008-05-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029732,Satin Finish Company,United States,Texas,Corpus Christi,78404,Components,Mountain Frames,"HL Mountain Frame - Black, 42",FR-M94B-42,923.80125,1349.6,0.0,2.0,31.5452,2699.2,1847.6025,851.5974999999999,788.5070999999998,0.0,SO50292,739.041,1349.6,0.0,2.0,51.8332,2699.2,1478.082,1221.1179999999997,1117.4515999999996,0.0
SO69536,2008-05-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029732,Satin Finish Company,United States,Texas,Corpus Christi,78404,Components,Handlebars,LL Mountain Handlebars,HB-M243,24.71975,44.54,0.0,1.0,31.5452,44.54,24.71975,19.820249999999998,-11.724950000000003,0.0,SO50292,19.7758,44.54,0.0,3.0,51.8332,133.62,59.3274,74.29260000000001,-81.20699999999998,0.0
SO69536,2008-05-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029732,Satin Finish Company,United States,Texas,Corpus Christi,78404,Bikes,Mountain Bikes,"Mountain-200 Black, 38",BK-M68B-38,1564.976625,2294.99,0.0,4.0,31.5452,9179.96,6259.9065,2920.053499999999,2793.872699999999,0.0,SO50292,1251.9813,2294.99,0.0,5.0,51.8332,11474.949999999999,6259.906499999999,5215.0435,4955.8775,0.0
SO69539,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029784,Big-Time Bike Store,United States,California,Camarillo,93010,Components,Road Frames,"HL Road Frame - Black, 44",FR-R92B-44,1085.79275,1431.5,0.0,1.0,28.5553,1431.5,1085.79275,345.70724999999993,317.15194999999994,0.0,SO50249,868.6342,1431.5,0.0,3.0,36.0062,4294.5,2605.9026,1688.5974,1580.5788000000002,0.0
SO69539,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029784,Big-Time Bike Store,United States,California,Camarillo,93010,Components,Handlebars,HL Road Handlebars,HB-R956,66.749875,120.27,0.0,1.0,28.5553,120.27,66.749875,53.52012499999999,24.964824999999994,0.0,SO50249,53.3999,120.27,0.0,1.0,36.0062,120.27,53.3999,66.8701,30.863899999999994,0.0
SO69539,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029784,Big-Time Bike Store,United States,California,Camarillo,93010,Bikes,Road Bikes,"Road-250 Black, 48",BK-R89B-48,1943.684875,2443.35,0.0,1.0,28.5553,2443.35,1943.684875,499.665125,471.109825,0.0,SO50249,1554.9479,2443.35,0.0,1.0,36.0062,2443.35,1554.9479,888.4021,852.3959,0.0
SO69539,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029784,Big-Time Bike Store,United States,California,Camarillo,93010,Components,Road Frames,"HL Road Frame - Red, 44",FR-R92R-44,1085.79275,1431.5,0.0,1.0,28.5553,1431.5,1085.79275,345.70724999999993,317.15194999999994,0.0,SO50249,868.6342,1431.5,0.0,2.0,36.0062,2863.0,1737.2684,1125.7316,1053.7192,0.0
SO69539,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029784,Big-Time Bike Store,United States,California,Camarillo,93010,Bikes,Road Bikes,"Road-250 Black, 52",BK-R89B-52,1943.684875,2443.35,0.0,1.0,28.5553,2443.35,1943.684875,499.665125,471.109825,0.0,SO50249,1554.9479,2443.35,0.0,1.0,36.0062,2443.35,1554.9479,888.4021,852.3959,0.0
SO69544,2008-05-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029543,Bike Boutique,United States,Ohio,Columbus,43215,Bikes,Road Bikes,"Road-550-W Yellow, 40",BK-R64Y-40,891.34975,1120.49,0.0,2.0,46.7355,2240.98,1782.6995,458.2805000000001,364.80950000000007,0.0,SO50290,713.0798,1120.49,0.0,3.0,56.2377,3361.4700000000003,2139.2394,1222.2306000000003,1053.5175000000004,0.0
SO69544,2008-05-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029543,Bike Boutique,United States,Ohio,Columbus,43215,Components,Road Frames,"HL Road Frame - Red, 62",FR-R92R-62,1085.79275,1431.5,0.0,2.0,46.7355,2863.0,2171.5855,691.4144999999999,597.9434999999999,0.0,SO50290,868.6342,1431.5,0.0,2.0,56.2377,2863.0,1737.2684,1125.7316,1013.2562,0.0
SO69544,2008-05-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029543,Bike Boutique,United States,Ohio,Columbus,43215,Components,Handlebars,HL Road Handlebars,HB-R956,66.749875,120.27,0.0,1.0,46.7355,120.27,66.749875,53.52012499999999,6.784624999999991,0.0,SO50290,53.3999,120.27,0.0,3.0,56.2377,360.81,160.1997,200.6103,31.897199999999998,0.0
SO69544,2008-05-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029543,Bike Boutique,United States,Ohio,Columbus,43215,Bikes,Road Bikes,"Road-250 Black, 44",BK-R89B-44,1943.684875,2443.35,0.0,4.0,46.7355,9773.4,7774.7395,1998.6605,1811.7185,0.0,SO50290,1554.9479,2443.35,0.0,6.0,56.2377,14660.099999999999,9329.687399999999,5330.4126,4992.9864,0.0
SO69544,2008-05-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029543,Bike Boutique,United States,Ohio,Columbus,43215,Bikes,Road Bikes,"Road-250 Black, 48",BK-R89B-48,1943.684875,2443.35,0.0,2.0,46.7355,4886.7,3887.36975,999.33025,905.85925,0.0,SO50290,1554.9479,2443.35,0.0,2.0,56.2377,4886.7,3109.8958,1776.8042,1664.3288,0.0
SO69544,2008-05-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029543,Bike Boutique,United States,Ohio,Columbus,43215,Bikes,Road Bikes,"Road-550-W Yellow, 48",BK-R64Y-48,891.34975,1120.49,0.0,3.0,46.7355,3361.4700000000003,2674.04925,687.4207500000002,547.2142500000002,0.0,SO50290,713.0798,1120.49,0.0,7.0,56.2377,7843.43,4991.5586,2851.8714,2458.2075,0.0
SO69544,2008-05-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029543,Bike Boutique,United States,Ohio,Columbus,43215,Components,Road Frames,"HL Road Frame - Red, 44",FR-R92R-44,1085.79275,1431.5,0.0,4.0,46.7355,5726.0,4343.171,1382.8289999999997,1195.8869999999997,0.0,SO50290,868.6342,1431.5,0.0,4.0,56.2377,5726.0,3474.5368,2251.4632,2026.5124,0.0
SO69552,2008-05-01,Shu Ito,United States,California,San Francisco,94109,AW00029521,Brightwork Company,United States,Nevada,Las Vegas,89106,Bikes,Mountain Bikes,"Mountain-200 Black, 38",BK-M68B-38,1564.976625,2294.99,0.0,3.0,18.6255,6884.969999999999,4694.929875,2190.0401249999995,2134.1636249999997,0.0,SO50316,1251.9813,2294.99,0.0,3.0,24.9711,6884.969999999999,3755.9438999999998,3129.0260999999996,3054.1127999999994,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",BK-M68S-38,1582.024375,2319.99,0.0,5.0,46.7025,11599.949999999999,7910.121875,3689.828124999999,3456.3156249999993,0.0,SO50322,1265.6195,2319.99,0.0,9.0,52.4276,20879.909999999996,11390.5755,9489.334499999995,9017.486099999995,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",LJ-0192-M,48.115375,49.99,0.0,3.0,46.7025,149.97,144.346125,5.623874999999998,-134.48362500000002,0.0,SO50322,38.4923,49.99,0.0,4.0,52.4276,199.96,153.9692,45.99080000000001,-163.71959999999999,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Bikes,Mountain Bikes,"Mountain-200 Black, 38",BK-M68B-38,1564.976625,2294.99,0.0,3.0,46.7025,6884.969999999999,4694.929875,2190.0401249999995,2049.9326249999995,0.0,SO50322,1251.9813,2294.99,0.0,7.0,52.4276,16064.929999999998,8763.8691,7301.060899999999,6934.067699999999,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Components,Handlebars,HL Mountain Handlebars,HB-M918,66.749875,120.27,0.0,3.0,46.7025,360.81,200.249625,160.560375,20.452874999999977,0.0,SO50322,53.3999,120.27,0.0,2.0,52.4276,240.54,106.7998,133.7402,28.88499999999999,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",BK-M68S-46,1582.024375,2319.99,0.0,6.0,46.7025,13919.939999999999,9492.14625,4427.793749999999,4147.578749999999,0.0,SO50322,1265.6195,2319.99,0.0,4.0,52.4276,9279.96,5062.478,4217.481999999999,4007.771599999999,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Accessories,Helmets,"Sport-100 Helmet, Red",HL-U509-R,16.357875,34.99,0.0,6.0,46.7025,209.94,98.14725,111.79275,-168.42225000000002,0.0,SO50322,13.0863,34.99,0.0,6.0,52.4276,209.94,78.5178,131.4222,-183.1434,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Accessories,Helmets,"Sport-100 Helmet, Blue",HL-U509-B,16.357875,34.99,0.0,8.0,46.7025,279.92,130.863,149.05700000000002,-224.563,0.0,SO50322,13.0863,34.99,0.0,4.0,52.4276,139.96,52.3452,87.6148,-122.09559999999999,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Components,Handlebars,ML Mountain Handlebars,HB-M763,34.365625,61.92,0.0,4.0,46.7025,247.68,137.4625,110.2175,-76.5925,0.0,SO50322,27.4925,61.92,0.0,3.0,52.4276,185.76,82.47749999999999,103.2825,-54.00030000000001,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Bikes,Mountain Bikes,"Mountain-200 Black, 42",BK-M68B-42,1564.976625,2294.99,0.0,8.0,46.7025,18359.92,12519.813,5840.106999999998,5466.486999999998,0.0,SO50322,1251.9813,2294.99,0.0,4.0,52.4276,9179.96,5007.9252,4172.034799999999,3962.3243999999995,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Clothing,Caps,AWC Logo Cap,CA-1098,8.652875,8.99,0.0,5.0,46.7025,44.95,43.264375,1.6856250000000017,-231.82687499999997,0.0,SO50322,6.9223,8.99,0.0,4.0,52.4276,35.96,27.6892,8.270800000000001,-201.43959999999998,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",LJ-0192-L,48.115375,49.99,0.0,4.0,46.7025,199.96,192.4615,7.498500000000007,-179.3115,0.0,SO50322,38.4923,49.99,0.0,1.0,52.4276,49.99,38.4923,11.497700000000002,-40.929899999999996,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Clothing,Gloves,"Half-Finger Gloves, M",GL-H102-M,11.449125,24.49,0.0,4.0,46.7025,97.96,45.7965,52.16349999999999,-134.6465,0.0,SO50322,9.1593,24.49,0.0,2.0,52.4276,48.98,18.3186,30.661399999999997,-74.1938,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Components,Mountain Frames,"HL Mountain Frame - Black, 42",FR-M94B-42,923.80125,1349.6,0.0,4.0,46.7025,5398.4,3695.205,1703.1949999999997,1516.3849999999998,0.0,SO50322,739.041,1349.6,0.0,4.0,52.4276,5398.4,2956.164,2442.2359999999994,2232.5255999999995,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Bikes,Mountain Bikes,"Mountain-200 Black, 46",BK-M68B-46,1564.976625,2294.99,0.0,6.0,46.7025,13769.939999999999,9389.85975,4380.080249999999,4099.865249999999,0.0,SO50322,1251.9813,2294.99,0.0,7.0,52.4276,16064.929999999998,8763.8691,7301.060899999999,6934.067699999999,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",BK-M68S-42,1582.024375,2319.99,0.0,9.0,46.7025,20879.909999999996,14238.219375,6641.690624999996,6221.368124999995,0.0,SO50322,1265.6195,2319.99,0.0,4.0,52.4276,9279.96,5062.478,4217.481999999999,4007.771599999999,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Components,Mountain Frames,"HL Mountain Frame - Silver, 38",FR-M94S-38,934.00025,1364.5,0.0,5.0,46.7025,6822.5,4670.00125,2152.4987499999997,1918.9862499999997,0.0,SO50322,747.2002,1364.5,0.0,2.0,52.4276,2729.0,1494.4004,1234.5996,1129.7444,0.0
SO69561,2008-05-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029913,Field Trip Store,United States,Colorado,Loveland,80537,Accessories,Helmets,"Sport-100 Helmet, Black",HL-U509,16.357875,34.99,0.0,3.0,46.7025,104.97,49.073625,55.896375,-84.21112500000001,0.0,SO50322,13.0863,34.99,0.0,4.0,52.4276,139.96,52.3452,87.6148,-122.09559999999999,0.0
SO71783,2008-06-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029957,Eastside Department Store,United States,California,Union City,94587,Components,Road Frames,"LL Road Frame - Black, 52",FR-R38B-52,255.781375,337.22,0.0,4.0,48.7549,1348.88,1023.1255,325.7545000000001,130.73490000000012,0.0,SO50663,204.6251,337.22,0.0,2.0,47.3502,674.44,409.2502,265.18980000000005,170.48940000000005,0.0
SO71783,2008-06-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029957,Eastside Department Store,United States,California,Union City,94587,Bikes,Road Bikes,"Road-250 Black, 44",BK-R89B-44,1943.684875,2443.35,0.0,3.0,48.7549,7330.049999999999,5831.054625,1498.9953749999995,1352.7306749999996,0.0,SO50663,1554.9479,2443.35,0.0,2.0,47.3502,4886.7,3109.8958,1776.8042,1682.1038,0.0
SO71783,2008-06-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029957,Eastside Department Store,United States,California,Union City,94587,Clothing,Gloves,"Half-Finger Gloves, M",GL-H102-M,11.449125,24.49,0.0,7.0,48.7549,171.42999999999998,80.14387500000001,91.28612499999997,-249.998175,0.0,SO50663,9.1593,24.49,0.05,19.0,47.3502,442.0444999999999,174.0267,268.0177999999999,-631.6360000000002,1.0
SO71783,2008-06-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029957,Eastside Department Store,United States,California,Union City,94587,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",LJ-0192-M,48.115375,49.99,0.0,6.0,48.7549,299.94,288.69225,11.247749999999996,-281.28165,0.0,SO50663,38.4923,49.99,0.02,11.0,47.3502,538.8922,423.4153,115.4769,-405.37530000000004,1.0
SO71783,2008-06-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029957,Eastside Department Store,United States,California,Union City,94587,Components,Handlebars,HL Road Handlebars,HB-R956,66.749875,120.27,0.0,1.0,48.7549,120.27,66.749875,53.52012499999999,4.765224999999994,0.0,SO50663,53.3999,120.27,0.0,2.0,47.3502,240.54,106.7998,133.7402,39.039799999999985,0.0
SO71783,2008-06-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029957,Eastside Department Store,United States,California,Union City,94587,Components,Road Frames,"ML Road Frame-W - Yellow, 38",FR-R72Y-38,451.1785,594.83,0.0,1.0,48.7549,594.83,451.1785,143.65150000000006,94.89660000000006,0.0,SO50663,360.9428,594.83,0.0,4.0,47.3502,2379.32,1443.7712,935.5488000000003,746.1480000000003,0.0
SO71783,2008-06-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029957,Eastside Department Store,United States,California,Union City,94587,Bikes,Road Bikes,"Road-550-W Yellow, 42",BK-R64Y-42,891.34975,1120.49,0.0,1.0,48.7549,1120.49,891.34975,229.14025000000004,180.38535000000005,0.0,SO50663,713.0798,1120.49,0.0,2.0,47.3502,2240.98,1426.1596,814.8204000000001,720.1200000000001,0.0
SO71783,2008-06-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029957,Eastside Department Store,United States,California,Union City,94587,Clothing,Gloves,"Half-Finger Gloves, S",GL-H102-S,11.449125,24.49,0.0,2.0,48.7549,48.98,22.89825,26.081749999999996,-71.42805,0.0,SO50663,9.1593,24.49,0.02,12.0,47.3502,288.00239999999997,109.91159999999999,178.09079999999997,-390.11160000000007,1.0
SO71783,2008-06-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029957,Eastside Department Store,United States,California,Union City,94587,Clothing,Gloves,"Half-Finger Gloves, L",GL-H102-L,11.449125,24.49,0.0,9.0,48.7549,220.41,103.042125,117.367875,-321.42622500000004,0.0,SO50663,9.1593,24.49,0.0,4.0,47.3502,97.96,36.6372,61.322799999999994,-128.078,0.0
SO71783,2008-06-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029957,Eastside Department Store,United States,California,Union City,94587,Components,Road Frames,"LL Road Frame - Black, 58",FR-R38B-58,255.781375,337.22,0.0,6.0,48.7549,2023.3200000000002,1534.68825,488.63175000000024,196.10235000000023,0.0,SO50663,204.6251,337.22,0.0,2.0,47.3502,674.44,409.2502,265.18980000000005,170.48940000000005,0.0
SO71783,2008-06-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029957,Eastside Department Store,United States,California,Union City,94587,Bikes,Road Bikes,"Road-550-W Yellow, 38",BK-R64Y-38,891.34975,1120.49,0.0,4.0,48.7549,4481.96,3565.399,916.5610000000001,721.5414000000002,0.0,SO50663,713.0798,1120.49,0.0,4.0,47.3502,4481.96,2852.3192,1629.6408000000001,1440.2400000000002,0.0
SO71783,2008-06-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029957,Eastside Department Store,United States,California,Union City,94587,Bikes,Road Bikes,"Road-550-W Yellow, 40",BK-R64Y-40,891.34975,1120.49,0.0,1.0,48.7549,1120.49,891.34975,229.14025000000004,180.38535000000005,0.0,SO50663,713.0798,1120.49,0.0,4.0,47.3502,4481.96,2852.3192,1629.6408000000001,1440.2400000000002,0.0
SO71783,2008-06-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029957,Eastside Department Store,United States,California,Union City,94587,Bikes,Road Bikes,"Road-550-W Yellow, 48",BK-R64Y-48,891.34975,1120.49,0.0,1.0,48.7549,1120.49,891.34975,229.14025000000004,180.38535000000005,0.0,SO50663,713.0798,1120.49,0.0,4.0,47.3502,4481.96,2852.3192,1629.6408000000001,1440.2400000000002,0.0
SO71783,2008-06-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029957,Eastside Department Store,United States,California,Union City,94587,Components,Road Frames,"ML Road Frame-W - Yellow, 44",FR-R72Y-44,451.1785,594.83,0.0,3.0,48.7549,1784.4900000000002,1353.5355,430.9545000000003,284.6898000000003,0.0,SO50663,360.9428,594.83,0.0,2.0,47.3502,1189.66,721.8856,467.7744000000001,373.0740000000001,0.0
SO71783,2008-06-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029957,Eastside Department Store,United States,California,Union City,94587,Components,Road Frames,"ML Road Frame-W - Yellow, 48",FR-R72Y-48,451.1785,594.83,0.0,4.0,48.7549,2379.32,1804.714,574.6060000000002,379.58640000000025,0.0,SO50663,360.9428,594.83,0.0,1.0,47.3502,594.83,360.9428,233.88720000000006,186.53700000000006,0.0
